seed,feature_group,density_bin,density_definition,thresholds_json,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,7,120487,1,0.9994898898385879,0.9994898898385879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325498224513844e-20,-6.496196538719824e-20,6.63441348635216e-20
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,7,239508,1,0.9755852735094185,0.9755850575545665,2.1595485200087694e-07,2.1595485200087694e-07,0.0,0.0,0.0,0.0,0.0,4.5927484676924204e-07,4.592748467692049e-07,-4.59274846769206e-07
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,7,120005,1,0.9629920602860961,0.9629890331772474,3.0271088486966136e-06,3.0271088486966136e-06,0.0,0.0,0.0,0.0,0.0,6.766384733969439e-06,6.733052789467105e-06,-6.533061122453237e-06
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,8,120487,1,0.9994898898385879,0.9998950496249883,-0.00040515978640043304,-0.00040515978640043304,0.00016599301169420766,4.1498252923551916e-05,0.0,8.333333333333333e-05,0.0,0.009760020534851185,0.009492955010690706,-0.009749527369254152
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,8,239508,1,0.9755852735094185,0.9754437702955109,0.00014150321390760112,0.00014150321390760112,0.0011565375686824657,0.00014195767991048315,0.00012525677639160278,0.00028333569446412055,0.0002510271192964547,0.004467081786896083,0.0031706501403805133,-0.004071598269711829
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,8,120005,1,0.9629920602860961,0.962048790837376,0.0009432694487200299,0.0009432694487200299,0.0015416024332319486,0.0006499729177950918,0.0005499770842881547,0.0012999783336944384,0.0010999266715552296,0.0034504181200454395,0.0007152256506118968,-0.0017601463521760713
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,9,120487,1,0.9994898898385879,0.9994749998622293,1.488997635856748e-05,1.488997635856748e-05,0.0,0.0,0.0,0.0,0.0,0.0006880797651752198,-0.0005000096829256824,-0.0006880797651752197
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,9,239508,1,0.9755852735094185,0.9755529486522172,3.232485720128242e-05,3.232485720128242e-05,0.0002922658115804065,2.5051355278320558e-05,2.922658115804065e-05,5.000041667013892e-05,5.857299450250609e-05,0.0007185248235280562,-0.00023499306755529642,-0.0005833688251599732
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,9,120005,1,0.9629920602860961,0.9629254018132651,6.665847283093829e-05,6.665847283093829e-05,0.0010332902795716845,0.0003583184033998583,0.00016665972251156202,0.000716654722421293,0.00033331111259249385,0.002112170679430059,-0.0007261916825231842,-0.0013437356168061762
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,10,120487,1,0.9994898898385879,0.9994898898385879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04906432924917e-20,-6.864775065739388e-20,6.910847381616834e-20
