seed,k,test_week,n_train_samples,n_test_samples,n_train_families,n_test_families,header_same_family_rate_at_k,header_family_silhouette,header_family_macro_f1,header_same_family_rate_at_k_rank,header_family_silhouette_rank,header_family_macro_f1_rank,section_same_family_rate_at_k,section_family_silhouette,section_family_macro_f1,section_same_family_rate_at_k_rank,section_family_silhouette_rank,section_family_macro_f1_rank,imports_same_family_rate_at_k,imports_family_silhouette,imports_family_macro_f1,imports_same_family_rate_at_k_rank,imports_family_silhouette_rank,imports_family_macro_f1_rank,strings_same_family_rate_at_k,strings_family_silhouette,strings_family_macro_f1,strings_same_family_rate_at_k_rank,strings_family_silhouette_rank,strings_family_macro_f1_rank,all_same_family_rate_at_k,all_family_silhouette,all_family_macro_f1,all_same_family_rate_at_k_rank,all_family_silhouette_rank,all_family_macro_f1_rank
2024,5,2024-09-22_2024-09-28,10000,2936,20,19,0.8108310626702997,-0.1753344701236571,0.8326618570331729,2,3,3,0.818392370572207,-0.09113829464396138,0.8413582666165368,1,2,2,0.7712534059945504,-0.06897384340897912,0.7218828315642425,4,1,5,0.7399863760217984,-0.2215322144064092,0.7902838892727596,5,5,4,0.7981607629427793,-0.19517798412154594,0.8716729565315431,3,4,1
2024,10,2024-09-22_2024-09-28,10000,2936,20,19,0.7524182561307902,-0.1753344701236571,0.8326618570331729,2,3,3,0.7573569482288829,-0.09113829464396138,0.8413582666165368,1,2,2,0.7151226158038148,-0.06897384340897912,0.7218828315642425,4,1,5,0.6690735694822888,-0.2215322144064092,0.7902838892727596,5,5,4,0.736307901907357,-0.19517798412154594,0.8716729565315431,3,4,1
2024,15,2024-09-22_2024-09-28,10000,2936,20,19,0.720731153496821,-0.1753344701236571,0.8326618570331729,2,3,3,0.7213442325158946,-0.09113829464396138,0.8413582666165368,1,2,2,0.6818346957311535,-0.06897384340897912,0.7218828315642425,4,1,5,0.6336512261580381,-0.2215322144064092,0.7902838892727596,5,5,4,0.7055858310626703,-0.19517798412154594,0.8716729565315431,3,4,1
2024,20,2024-09-22_2024-09-28,10000,2936,20,19,0.6955892370572208,-0.1753344701236571,0.8326618570331729,1,3,3,0.6955551771117167,-0.09113829464396138,0.8413582666165368,2,2,2,0.6612057220708447,-0.06897384340897912,0.7218828315642425,4,1,5,0.6095027247956403,-0.2215322144064092,0.7902838892727596,5,5,4,0.6814032697547684,-0.19517798412154594,0.8716729565315431,3,4,1
2024,5,2024-09-29_2024-10-05,10000,2504,20,18,0.811741214057508,-0.12241786161157117,0.8172095594933529,2,2,2,0.8217252396166134,-0.2249533454088472,0.7884002137485365,1,4,4,0.7690894568690095,-0.03494619108605485,0.742946474693164,4,1,5,0.7424121405750799,-0.22547853348368652,0.8055635758703933,5,5,3,0.7992012779552715,-0.1666864706061236,0.8225165540530396,3,3,1
2024,10,2024-09-29_2024-10-05,10000,2504,20,18,0.7597044728434504,-0.12241786161157117,0.8172095594933529,2,2,2,0.7624201277955271,-0.2249533454088472,0.7884002137485365,1,4,4,0.7113817891373801,-0.03494619108605485,0.742946474693164,4,1,5,0.6766773162939297,-0.22547853348368652,0.8055635758703933,5,5,3,0.7366214057507987,-0.1666864706061236,0.8225165540530396,3,3,1
2024,15,2024-09-29_2024-10-05,10000,2504,20,18,0.7297923322683706,-0.12241786161157117,0.8172095594933529,2,2,2,0.731283280085197,-0.2249533454088472,0.7884002137485365,1,4,4,0.6766506922257721,-0.03494619108605485,0.742946474693164,4,1,5,0.6420127795527156,-0.22547853348368652,0.8055635758703933,5,5,3,0.7063099041533546,-0.1666864706061236,0.8225165540530396,3,3,1
2024,20,2024-09-29_2024-10-05,10000,2504,20,18,0.7002196485623003,-0.12241786161157117,0.8172095594933529,2,2,2,0.702076677316294,-0.2249533454088472,0.7884002137485365,1,4,4,0.65435303514377,-0.03494619108605485,0.742946474693164,4,1,5,0.61495607028754,-0.22547853348368652,0.8055635758703933,5,5,3,0.6836461661341853,-0.1666864706061236,0.8225165540530396,3,3,1
2024,5,2024-10-06_2024-10-12,10000,3032,20,20,0.8131926121372032,-0.22264783401642188,0.7699984970901415,2,3,4,0.8197889182058048,-0.22390541884180137,0.8373764491922188,1,4,2,0.7426781002638523,-0.08675573723624823,0.7287523305663574,4,1,5,0.7112796833773087,-0.22853601827155626,0.772070249507898,5,5,3,0.7911609498680738,-0.16585699057495187,0.8628707041392202,3,2,1
2024,10,2024-10-06_2024-10-12,10000,3032,20,20,0.7621042216358839,-0.22264783401642188,0.7699984970901415,2,3,4,0.7781332453825858,-0.22390541884180137,0.8373764491922188,1,4,2,0.6900395778364116,-0.08675573723624823,0.7287523305663574,4,1,5,0.6566622691292876,-0.22853601827155626,0.772070249507898,5,5,3,0.7326517150395778,-0.16585699057495187,0.8628707041392202,3,2,1
2024,15,2024-10-06_2024-10-12,10000,3032,20,20,0.731750219876869,-0.22264783401642188,0.7699984970901415,2,3,4,0.7503298153034301,-0.22390541884180137,0.8373764491922188,1,4,2,0.6551451187335092,-0.08675573723624823,0.7287523305663574,4,1,5,0.61948109058927,-0.22853601827155626,0.772070249507898,5,5,3,0.7003518029903254,-0.16585699057495187,0.8628707041392202,3,2,1
2024,20,2024-10-06_2024-10-12,10000,3032,20,20,0.7132255936675461,-0.22264783401642188,0.7699984970901415,2,3,4,0.7252803430079156,-0.22390541884180137,0.8373764491922188,1,4,2,0.6306233509234829,-0.08675573723624823,0.7287523305663574,4,1,5,0.591688654353562,-0.22853601827155626,0.772070249507898,5,5,3,0.6730705804749341,-0.16585699057495187,0.8628707041392202,3,2,1
2024,5,2024-10-13_2024-10-19,10000,2868,20,19,0.8086471408647141,-0.16561808714978882,0.7762043841079225,2,2,3,0.8271269177126918,-0.19994144256776145,0.804451767194324,1,3,2,0.754741980474198,-0.10609232662104011,0.7072109834862761,4,1,5,0.7078800557880056,-0.22761791446939006,0.755906708183629,5,5,4,0.8036959553695955,-0.2106165594786665,0.8510107841895703,3,4,1
2024,10,2024-10-13_2024-10-19,10000,2868,20,19,0.7515690376569037,-0.16561808714978882,0.7762043841079225,2,2,3,0.7718619246861924,-0.19994144256776145,0.804451767194324,1,3,2,0.700418410041841,-0.10609232662104011,0.7072109834862761,4,1,5,0.6499302649930265,-0.22761791446939006,0.755906708183629,5,5,4,0.7443514644351464,-0.2106165594786665,0.8510107841895703,3,4,1
2024,15,2024-10-13_2024-10-19,10000,2868,20,19,0.7169688516968852,-0.16561808714978882,0.7762043841079225,2,2,3,0.7357740585774059,-0.19994144256776145,0.804451767194324,1,3,2,0.6635053463505346,-0.10609232662104011,0.7072109834862761,4,1,5,0.6148070664807066,-0.22761791446939006,0.755906708183629,5,5,4,0.704091120409112,-0.2106165594786665,0.8510107841895703,3,4,1
2024,20,2024-10-13_2024-10-19,10000,2868,20,19,0.6935495118549512,-0.16561808714978882,0.7762043841079225,2,2,3,0.7083507670850767,-0.19994144256776145,0.804451767194324,1,3,2,0.6299686192468619,-0.10609232662104011,0.7072109834862761,4,1,5,0.5921373779637378,-0.22761791446939006,0.755906708183629,5,5,4,0.6731171548117155,-0.2106165594786665,0.8510107841895703,3,4,1
2024,5,2024-10-20_2024-10-26,10000,2882,20,19,0.8205412907702984,-0.19578732027808946,0.7663631720637739,2,4,3,0.8336571825121444,-0.11116650050135145,0.7743108438484712,1,2,2,0.7578070784177654,-0.0697703304862807,0.7213172054479922,4,1,5,0.7229007633587786,-0.18273416649466578,0.7471457537415086,5,3,4,0.8078417765440666,-0.21266357301416217,0.8580304673667273,3,5,1
2024,10,2024-10-20_2024-10-26,10000,2882,20,19,0.759854267869535,-0.19578732027808946,0.7663631720637739,2,4,3,0.7763705759888966,-0.11116650050135145,0.7743108438484712,1,2,2,0.7047536433032616,-0.0697703304862807,0.7213172054479922,4,1,5,0.6667244968771686,-0.18273416649466578,0.7471457537415086,5,3,4,0.75058986814712,-0.21266357301416217,0.8580304673667273,3,5,1
2024,15,2024-10-20_2024-10-26,10000,2882,20,19,0.7223918575063614,-0.19578732027808946,0.7663631720637739,2,4,3,0.7411982419616008,-0.11116650050135145,0.7743108438484712,1,2,2,0.6655794587092297,-0.0697703304862807,0.7213172054479922,4,1,5,0.6302798982188296,-0.18273416649466578,0.7471457537415086,5,3,4,0.7141799676150821,-0.21266357301416217,0.8580304673667273,3,5,1
