seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,flip_rate,benign_to_malware_rate,malware_to_benign_rate,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
42,header,2024-10-13_2024-10-19,random,0.05,3,4,0.0102,0.00425,0.001825,0.057654748567253104,-0.021334448075868255,-0.054204393386330346
42,header,2024-10-13_2024-10-19,random,0.05,4,4,0.004375,0.00175,0.00075,0.037402595693778955,-0.012015080144916127,-0.03560219069776314
42,header,2024-10-13_2024-10-19,random,0.05,5,4,0.002025,0.0,0.001275,0.017900788612114416,-0.01357479207183744,-0.01600373652119742
42,header,2024-10-13_2024-10-19,random,0.05,6,4,0.006475,0.003425,0.001,0.0936879268122362,-0.03586075363035503,-0.0919081473871958
42,header,2024-10-13_2024-10-19,random,0.05,7,4,0.02795,0.01715,0.002875,0.12362222518531328,0.028848622792462347,-0.11800194783042643
42,header,2024-10-13_2024-10-19,random,0.05,8,4,0.0276,0.014775,0.000875,0.07873899977171547,0.03161345367421538,-0.0700406784668554
42,header,2024-10-13_2024-10-19,random,0.05,9,4,0.0349,0.0208,0.000675,0.10091132212220993,0.04882599362740715,-0.08746578915630254
42,header,2024-10-13_2024-10-19,random,0.05,10,4,0.024075,0.004475,0.010275,0.12297777306649714,-0.057069555649144864,-0.11599269318779877
42,header,2024-10-13_2024-10-19,random,0.05,11,4,0.00925,0.000775,0.0039,0.05384166541513188,-0.02653164653569712,-0.049022221552062914
42,header,2024-10-13_2024-10-19,random,0.05,12,4,0.00115,0.000575,0.00015,0.004339959177736419,0.0008703068833641238,-0.0036620638381005405
42,header,2024-10-13_2024-10-19,random,0.05,13,4,0.005,0.001525,0.001075,0.049187421888163704,-0.014483054861027429,-0.047581969703334163
42,header,2024-10-13_2024-10-19,random,0.05,14,4,0.014,0.00215,0.0064,0.0510180199451667,-0.03197267301708873,-0.04491780942932129
42,header,2024-10-13_2024-10-19,random,0.05,15,4,0.007925,0.000275,0.003,0.08916690562181398,-0.023984255578328728,-0.08595861536584068
42,header,2024-10-13_2024-10-19,random,0.05,16,4,0.022025,0.0113,0.000825,0.05312618522138947,0.04185168237452846,-0.04636674934391233
42,header,2024-10-13_2024-10-19,random,0.05,17,4,0.04115,0.024275,0.00195,0.1313817202303429,0.051565545704851536,-0.11965585356235488
42,header,2024-10-13_2024-10-19,random,0.05,18,4,0.0128,0.0068,0.001325,0.05187469872038545,0.0268901615510885,-0.04637992571844012
42,header,2024-10-13_2024-10-19,random,0.05,19,4,0.0292,0.021325,0.00135,0.08297810250566004,0.07514198983451746,-0.07752821946440852
42,header,2024-10-13_2024-10-19,random,0.05,20,4,0.037675,0.021825,0.0014,0.09461122110887867,0.06576067829049467,-0.07929725327749845
42,header,2024-10-13_2024-10-19,random,0.1,1,8,0.007325,0.0015,0.003175,0.04945176381274887,-0.00030197340318526147,-0.04725539381493445
42,header,2024-10-13_2024-10-19,random,0.1,2,8,0.032625,0.01415,0.0056,0.15191725517417248,-0.03252451740824504,-0.14434662789061645
42,header,2024-10-13_2024-10-19,random,0.1,3,8,0.08025,0.0581,0.003325,0.16412510578439732,0.06152913578442367,-0.13993955837076186
42,header,2024-10-13_2024-10-19,random,0.1,4,8,0.07875,0.05615,0.000625,0.15637240942711345,0.09300319638498232,-0.13161105071301615
42,header,2024-10-13_2024-10-19,random,0.1,5,8,0.0311,0.017125,0.001125,0.0932651647953989,0.03735798074306803,-0.08530043103298846
42,header,2024-10-13_2024-10-19,random,0.1,6,8,0.039675,0.006275,0.020125,0.20035603484164252,-0.09661275587143822,-0.1931791272506784
42,header,2024-10-13_2024-10-19,random,0.1,7,8,0.006475,0.001225,0.0023,0.04653797182313672,-0.02791185714004663,-0.04371677890516494
42,header,2024-10-13_2024-10-19,random,0.1,8,8,0.023375,0.0053,0.011125,0.1047982304106901,-0.04223091446934493,-0.09879748001796364
42,header,2024-10-13_2024-10-19,random,0.1,9,8,0.032925,0.0181,0.00095,0.12414826739616394,0.04381258478111572,-0.1159257221115697
42,header,2024-10-13_2024-10-19,random,0.1,10,8,0.0898,0.06705,0.00295,0.19073209174329636,0.04184854541288044,-0.16453586482468296
42,header,2024-10-13_2024-10-19,random,0.1,11,8,0.018925,0.002725,0.008475,0.11281425071386547,-0.03253694760394642,-0.10705243451869877
42,header,2024-10-13_2024-10-19,random,0.1,12,8,0.027675,0.015075,0.002175,0.1337877311209448,-0.020896155583596095,-0.12681437146049984
42,header,2024-10-13_2024-10-19,random,0.1,13,8,0.05245,0.028225,0.006825,0.1662630650805039,-0.004204925359013808,-0.15436959652787935
42,header,2024-10-13_2024-10-19,random,0.1,14,8,0.080925,0.055825,0.00265,0.17435180780229545,0.06921460611008995,-0.15106377449434993
42,header,2024-10-13_2024-10-19,random,0.1,15,8,0.0307,0.01125,0.00845,0.11872294931623682,-0.03364124084849744,-0.11057068292187364
42,header,2024-10-13_2024-10-19,random,0.1,16,8,0.1393,0.110925,0.001575,0.19939300133309554,0.16312957084087626,-0.1615268758021958
42,header,2024-10-13_2024-10-19,random,0.1,17,8,0.044175,0.007725,0.026275,0.14763052203288565,-0.043321802528845293,-0.13758353318097466
42,header,2024-10-13_2024-10-19,random,0.1,18,8,0.058775,0.025,0.0174,0.2126500905748626,-0.04258563461326719,-0.19805302990446108
42,header,2024-10-13_2024-10-19,random,0.1,19,8,0.103525,0.078975,0.001175,0.1844274618941623,0.13308921557407188,-0.16155342444869106
42,header,2024-10-13_2024-10-19,random,0.1,20,8,0.058425,0.03425,0.00945,0.12176903478794383,0.014026971580809441,-0.10340980287550654
42,header,2024-10-20_2024-10-26,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42,header,2024-10-20_2024-10-26,important,0.01,0,1,0.026175,0.020925,0.0001,0.07572200139654547,0.07431600139654548,-0.07120395631494905
42,header,2024-10-20_2024-10-26,important,0.05,0,4,0.120075,0.091975,0.004875,0.19115568044339795,0.1193457725299851,-0.15659639808461043
42,header,2024-10-20_2024-10-26,important,0.1,0,8,0.16775,0.1098,0.028775,0.35147568030540033,0.04376297368675232,-0.32998695210970097
42,header,2024-10-20_2024-10-26,random,0.01,1,1,0.031975,0.017875,0.00175,0.07598568983608743,0.03925332394239298,-0.06335110431653981
42,header,2024-10-20_2024-10-26,random,0.01,2,1,0.031975,0.017875,0.00175,0.07598568983608743,0.03925332394239298,-0.06335110431653981
42,header,2024-10-20_2024-10-26,random,0.01,3,1,0.0,0.0,0.0,1.3350000000000097e-05,1.3350000000000001e-05,-1.3349999999999962e-05
42,header,2024-10-20_2024-10-26,random,0.01,4,1,0.00655,0.001625,0.00315,0.03596735041422282,-0.01420051730482009,-0.029764370055049984
42,header,2024-10-20_2024-10-26,random,0.01,5,1,0.0,0.0,0.0,4.885000000000014e-05,-4.675000000000003e-05,-3.8350000000000024e-05
42,header,2024-10-20_2024-10-26,random,0.01,6,1,0.02345,0.0055,0.011325,0.07606046907868998,-0.0362962980783971,-0.06893565571283705
42,header,2024-10-20_2024-10-26,random,0.01,7,1,0.00535,0.00365,0.000625,0.017879892946377412,-0.004751188578057964,-0.01463525734452374
42,header,2024-10-20_2024-10-26,random,0.01,8,1,0.03475,0.022825,0.0003,0.045255726573577154,0.033026669748180325,-0.03235537809830237
42,header,2024-10-20_2024-10-26,random,0.01,9,1,0.00125,0.000775,5e-05,0.009502479076369728,0.00820184109904004,-0.008530630593122574
42,header,2024-10-20_2024-10-26,random,0.01,10,1,0.007425,0.000125,0.003075,0.08651954332779488,-0.02382866222190316,-0.084101233219857
42,header,2024-10-20_2024-10-26,random,0.01,11,1,0.005975,0.00165,0.001875,0.04158063535556862,-0.0038036725861612746,-0.039576106443218344
42,header,2024-10-20_2024-10-26,random,0.01,12,1,0.022425,0.011725,0.001775,0.05252696908347011,0.02960583716297146,-0.0445106146456029
42,header,2024-10-20_2024-10-26,random,0.01,13,1,0.00735,0.00085,0.002975,0.04797931437676884,-0.024647895667859347,-0.04518704704570471
42,header,2024-10-20_2024-10-26,random,0.01,14,1,0.000725,5e-05,0.0004,0.0030975546428571427,0.0007283286904761905,-0.002647734642857143
42,header,2024-10-20_2024-10-26,random,0.01,15,1,0.002725,0.0,0.001075,0.032690493436282254,-0.021724347956850902,-0.03157779952247486
42,header,2024-10-20_2024-10-26,random,0.01,16,1,0.0,0.0,0.0,0.00015927333333333362,-0.00015567333333333332,-0.0001409066666666667
42,header,2024-10-20_2024-10-26,random,0.01,17,1,0.00015,5e-05,2.5e-05,0.004013457732520773,0.003111606337496225,-0.003881212915343182
42,header,2024-10-20_2024-10-26,random,0.01,18,1,0.0033,0.00125,0.00105,0.028724596854581962,0.0028802855966557316,-0.02750878676925923
42,header,2024-10-20_2024-10-26,random,0.01,19,1,0.032,0.014325,0.0072,0.0643983734337001,0.01283590224300893,-0.05196754727151304
42,header,2024-10-20_2024-10-26,random,0.01,20,1,0.0,0.0,0.0,1.950000000000065e-06,-1.950000000000028e-06,-1.7499999999999974e-06
42,header,2024-10-20_2024-10-26,random,0.05,1,4,0.005625,0.002075,0.00125,0.02109615631364728,0.013633399573626536,-0.01847175006142324
42,header,2024-10-20_2024-10-26,random,0.05,2,4,0.049125,0.0299,0.002325,0.10128679520071385,0.05053937187910704,-0.08178627769351927
42,header,2024-10-20_2024-10-26,random,0.05,3,4,0.00385,0.001625,0.000725,0.036074636565775114,-0.00846605924167854,-0.03458837427806867
42,header,2024-10-20_2024-10-26,random,0.05,4,4,0.0171,0.00585,0.005475,0.06642265030707548,-0.015688518787433936,-0.05732022487719435
42,header,2024-10-20_2024-10-26,random,0.05,5,4,0.0285,0.014725,0.00155,0.14187559885416245,0.020293909067703633,-0.13518001009697417
42,header,2024-10-20_2024-10-26,random,0.05,6,4,0.008475,0.004925,0.00065,0.03458092407220333,0.011683630845013742,-0.03147248885750627
42,header,2024-10-20_2024-10-26,random,0.05,7,4,0.005625,0.0032,0.000875,0.03567876190104912,-0.0013528612417409154,-0.03282219449024332
42,header,2024-10-20_2024-10-26,random,0.05,8,4,0.02685,0.0061,0.012575,0.09244767603064995,-0.0392027052635003,-0.08520516237268039
42,header,2024-10-20_2024-10-26,random,0.05,9,4,0.010825,0.00065,0.006475,0.09319459866067771,-0.04858373171135542,-0.09035423153114706
42,header,2024-10-20_2024-10-26,random,0.05,10,4,0.001575,0.0005,0.0002,0.017882185935568607,0.005503424400403795,-0.017156131598718184
42,header,2024-10-20_2024-10-26,random,0.05,11,4,0.0107,0.003125,0.00305,0.057965370575386053,-0.010033016708813748,-0.05479119620190412
42,header,2024-10-20_2024-10-26,random,0.05,12,4,0.018325,0.004275,0.00655,0.14205260661272548,-0.04997776308915608,-0.13897789741368444
42,header,2024-10-20_2024-10-26,random,0.05,13,4,0.0093,0.0034,0.001825,0.04543036342073838,-0.0023184464254963947,-0.0418537682666455
42,header,2024-10-20_2024-10-26,random,0.05,14,4,0.03195,0.013925,0.007625,0.07414334379674867,0.00751077250014186,-0.06278917259098128
42,header,2024-10-20_2024-10-26,random,0.05,15,4,0.00945,0.001975,0.0035,0.14448169086796775,-0.01958171536711861,-0.14262063677477985
42,header,2024-10-20_2024-10-26,random,0.05,16,4,0.0128,0.0038,0.00385,0.05312183624026129,-0.0024054492814492745,-0.04555121325927184
42,header,2024-10-20_2024-10-26,random,0.05,17,4,0.08795,0.066175,0.00205,0.14938718085665773,0.1291616045153604,-0.11762507998753524
42,header,2024-10-20_2024-10-26,random,0.05,18,4,0.011575,0.00045,0.00725,0.0550846639639685,-0.044617094412424965,-0.04940312858234631
42,header,2024-10-20_2024-10-26,random,0.05,19,4,0.0363,0.01665,0.008875,0.08872783276219992,0.014591585235561333,-0.07696518120802572
42,header,2024-10-20_2024-10-26,random,0.05,20,4,0.0337,0.011725,0.010825,0.15830144445247749,-0.016936573855023253,-0.14985334563257163
42,header,2024-10-20_2024-10-26,random,0.1,1,8,0.0784,0.05065,0.005375,0.23006741934516245,0.032001679622556116,-0.214225892615443
42,header,2024-10-20_2024-10-26,random,0.1,2,8,0.0414,0.01585,0.0143,0.1212458066905677,-0.03319727483247101,-0.10959389395074962
42,header,2024-10-20_2024-10-26,random,0.1,3,8,0.015425,0.0063,0.0025,0.06600089056284121,0.014758504764110182,-0.062124082414107974
42,header,2024-10-20_2024-10-26,random,0.1,4,8,0.054975,0.03345,0.005525,0.1801737227549756,-0.013270103988044684,-0.1683186459042528
42,header,2024-10-20_2024-10-26,random,0.1,5,8,0.034775,0.0122,0.013025,0.1461784780964968,-0.05020852584060703,-0.1379341008695201
42,header,2024-10-20_2024-10-26,random,0.1,6,8,0.129425,0.098125,0.00165,0.20612326489094962,0.06612125245643956,-0.1669159990598565
42,header,2024-10-20_2024-10-26,random,0.1,7,8,0.050825,0.03555,0.001775,0.09214867550767668,0.01235117646876537,-0.07595543145493254
42,header,2024-10-20_2024-10-26,random,0.1,8,8,0.0336,0.0147,0.010075,0.11900525628511846,-0.013197069226712198,-0.11074070540598477
42,header,2024-10-20_2024-10-26,random,0.1,9,8,0.055125,0.026725,0.012825,0.22259886271222645,-0.03634557167697099,-0.21167449887535786
42,header,2024-10-20_2024-10-26,random,0.1,10,8,0.076325,0.04985,0.006525,0.19568028215384758,0.007747353395524768,-0.1793844813121335
42,header,2024-10-20_2024-10-26,random,0.1,11,8,0.094925,0.0678,0.007,0.21062003929018674,0.08513319710473793,-0.19033584286342092
42,header,2024-10-20_2024-10-26,random,0.1,12,8,0.1105,0.081225,0.0045,0.22954433593722096,0.07513843472771359,-0.20609714388298206
42,header,2024-10-20_2024-10-26,random,0.1,13,8,0.0469,0.024975,0.00685,0.1730988192707836,0.0014994161742049991,-0.1637116436515305
42,header,2024-10-20_2024-10-26,random,0.1,14,8,0.060775,0.036825,0.0047,0.1879184976438164,0.011627822420975075,-0.17359839338171087
42,header,2024-10-20_2024-10-26,random,0.1,15,8,0.02715,0.00815,0.009675,0.14695680254486002,-0.04028746534916219,-0.1413366307197902
42,header,2024-10-20_2024-10-26,random,0.1,16,8,0.02255,0.011575,0.004125,0.1249496151373216,-0.028784185831118497,-0.1194940385059193
42,header,2024-10-20_2024-10-26,random,0.1,17,8,0.0277,0.01395,0.0019,0.16060873021148933,0.016574794100528093,-0.1546687856439178
42,header,2024-10-20_2024-10-26,random,0.1,18,8,0.028275,0.00965,0.00705,0.18263672333426603,-0.052082001464798564,-0.17778757177574836
42,header,2024-10-20_2024-10-26,random,0.1,19,8,0.066825,0.041725,0.00565,0.1266029339511204,0.05624272661197189,-0.10662379835821006
42,header,2024-10-20_2024-10-26,random,0.1,20,8,0.052625,0.0218,0.016,0.15340101925018293,-0.024452510295635083,-0.14130953683933553
42,header,2024-10-27_2024-11-02,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42,header,2024-10-27_2024-11-02,important,0.01,0,1,0.03365,0.022175,0.000125,0.07747925834681503,0.07600370095333134,-0.06949011961335443
42,header,2024-10-27_2024-11-02,important,0.05,0,4,0.135,0.091075,0.0067,0.19909939249110276,0.1291834191082618,-0.15374206857477749
42,header,2024-10-27_2024-11-02,important,0.1,0,8,0.195175,0.114425,0.037125,0.34026271153297355,0.06885915894818388,-0.31320708297893984
42,header,2024-10-27_2024-11-02,random,0.01,1,1,0.006075,0.001825,0.0011,0.020363636335046294,-0.007635073067842692,-0.018059170093040255
42,header,2024-10-27_2024-11-02,random,0.01,2,1,0.0073,0.003875,0.000875,0.017803257085273725,-0.0035401682135138067,-0.014094428689388582
42,header,2024-10-27_2024-11-02,random,0.01,3,1,0.0001,5e-05,0.0,0.004788706191877377,0.0013468064134210347,-0.004694271720809277
42,header,2024-10-27_2024-11-02,random,0.01,4,1,0.000875,0.00025,2.5e-05,0.001723304626076477,-0.0001797311309479467,-0.0015949213425678471
42,header,2024-10-27_2024-11-02,random,0.01,5,1,0.0,0.0,0.0,0.0001793500000000003,-0.00017545000000000012,-0.00016035000000000013
42,header,2024-10-27_2024-11-02,random,0.01,6,1,0.0,0.0,0.0,0.0003067333333333333,0.0001782666666666669,-0.0002865333333333332
42,header,2024-10-27_2024-11-02,random,0.01,7,1,0.0014,0.0,0.00015,0.0010884438235294117,-0.0007555261764705882,-9.999382352941175e-05
42,header,2024-10-27_2024-11-02,random,0.01,8,1,0.0017,0.00025,0.00055,0.007712256174414087,-0.0008455642533123115,-0.006705382004139916
42,header,2024-10-27_2024-11-02,random,0.01,9,1,0.0086,0.000875,0.003325,0.04344328266761018,-0.019739417255948355,-0.039706619673962024
42,header,2024-10-27_2024-11-02,random,0.01,10,1,0.0,0.0,0.0,9.950000000000162e-06,9.949999999999962e-06,-9.350000000000056e-06
42,header,2024-10-27_2024-11-02,random,0.01,11,1,0.000375,0.0002,0.0,0.0007411899950769477,0.0006899899950769476,-0.0005964216536290935
42,header,2024-10-27_2024-11-02,random,0.01,12,1,0.0,0.0,0.0,4.875000000000022e-05,-4.855e-05,-4.735e-05
42,header,2024-10-27_2024-11-02,random,0.01,13,1,0.00035,0.0001,5e-05,0.0029373064484807363,0.00046651100118728765,-0.0025318597818140697
42,header,2024-10-27_2024-11-02,random,0.01,14,1,0.002875,0.000125,0.001625,0.006505187453102454,-0.00356719270951271,-0.0044677462992563
42,header,2024-10-27_2024-11-02,random,0.01,15,1,0.00345,5e-05,0.001525,0.027968090477175564,-0.017127364939220815,-0.02668839442982794
42,header,2024-10-27_2024-11-02,random,0.01,16,1,0.00855,0.00345,0.00135,0.0194316869441363,-0.005349587127929055,-0.01604032163357611
42,header,2024-10-27_2024-11-02,random,0.01,17,1,0.0,0.0,0.0,1.135000000000013e-05,-3.250000000000068e-06,-1.0050000000000075e-05
42,header,2024-10-27_2024-11-02,random,0.01,18,1,0.00345,5e-05,0.001525,0.027968090477175564,-0.017127364939220815,-0.02668839442982794
42,header,2024-10-27_2024-11-02,random,0.01,19,1,0.000525,0.0002,2.5e-05,0.0021445280846109464,-0.00046270888538458747,-0.0019219827761038737
42,header,2024-10-27_2024-11-02,random,0.01,20,1,0.00305,0.00025,0.0017,0.0053056074619559366,-0.0030157966980670476,-0.0033319931432027943
42,header,2024-10-27_2024-11-02,random,0.05,1,4,0.02775,0.0102,0.002825,0.09294586043172266,0.017731054744741473,-0.08524552441932563
42,header,2024-10-27_2024-11-02,random,0.05,2,4,0.01635,0.00405,0.00655,0.0658880024077658,-0.03796821704916426,-0.059783075826732784
42,header,2024-10-27_2024-11-02,random,0.05,3,4,0.05545,0.026575,0.011825,0.12152445696912234,0.05145871162681153,-0.1068835824154389
42,header,2024-10-27_2024-11-02,random,0.05,4,4,0.008775,0.003525,0.001425,0.023380945735314566,-0.0020330319085805895,-0.019924955210776297
42,header,2024-10-27_2024-11-02,random,0.05,5,4,0.008675,0.000925,0.0049,0.05330230362593043,-0.014705962773289144,-0.04990749851195513
42,header,2024-10-27_2024-11-02,random,0.05,6,4,0.012825,0.000575,0.0059,0.07957106134890506,-0.01747547715721698,-0.07592874135354455
42,header,2024-10-27_2024-11-02,random,0.05,7,4,0.035575,0.018275,0.002475,0.0964210076628708,0.051778039278472646,-0.0836605975163275
42,header,2024-10-27_2024-11-02,random,0.05,8,4,0.002975,0.001,0.00045,0.027061243471694592,0.013824855726200798,-0.02566916998474373
42,header,2024-10-27_2024-11-02,random,0.05,9,4,0.01115,0.0011,0.004875,0.07995045314757279,-0.037732542768310874,-0.07638697555207306
42,header,2024-10-27_2024-11-02,random,0.05,10,4,0.006275,0.000575,0.003425,0.03578185137137881,-0.013703354089278332,-0.03327487033504637
42,header,2024-10-27_2024-11-02,random,0.05,11,4,0.004875,0.00025,0.00305,0.021190312033897072,-0.006200828882167404,-0.01793024346314536
42,header,2024-10-27_2024-11-02,random,0.05,12,4,0.042075,0.02405,0.0025,0.059978632486093614,0.031709254919875834,-0.044913340070486696
42,header,2024-10-27_2024-11-02,random,0.05,13,4,0.006725,0.00165,0.002725,0.07356254668245081,-0.033933132784007884,-0.07077189786807574
42,header,2024-10-27_2024-11-02,random,0.05,14,4,0.0354,0.018075,0.0041,0.10819765833269714,0.05078163626399705,-0.09968280630310508
42,header,2024-10-27_2024-11-02,random,0.05,15,4,0.015175,0.001425,0.008075,0.10618107883762104,-0.026704202065364245,-0.10261648083156442
42,header,2024-10-27_2024-11-02,random,0.05,16,4,0.0565,0.03245,0.004575,0.09381874838679692,0.037288585030827236,-0.06552413941857099
42,header,2024-10-27_2024-11-02,random,0.05,17,4,0.025925,0.0112,0.00165,0.05377677908560939,0.04072848280848316,-0.04534503181101313
42,header,2024-10-27_2024-11-02,random,0.05,18,4,0.045675,0.004975,0.028075,0.14274820086228093,-0.043778659325522905,-0.13228799451761414
