model,view,seed,family,dimension,subset_repeat,sampling_mode,subset_indices_hash,auc,mix_at_10,js_divergence,same_family_rate_at_10
lightgbm,wild_b,17,section,16,1,family_random,7e7ce0ab71c5317a,0.9369486692592593,0.13445916666666666,0.02615106870519975,0.5932259734361104
lightgbm,wild_b,17,section,16,2,family_random,38e697a636f8a478,0.9207814624074074,0.14600055555555558,0.1728513311653286,0.6203818308072062
lightgbm,wild_b,17,section,16,3,family_random,b43b14d893823215,0.9509203344444445,0.11006305555555557,0.10234328142790182,0.6553071944582555
lightgbm,wild_b,17,section,16,4,family_random,06010882e49a3e01,0.8807818601851852,0.17314166666666667,0.05007533712186225,0.6278073952218782
lightgbm,wild_b,17,section,16,5,family_random,1692ae93d1fccf4c,0.8256667516666667,0.22318416666666666,0.38856967886373434,0.5459813454358856
lightgbm,wild_b,17,section,16,6,family_random,013384c9ec465acc,0.9658204848148149,0.08766916666666667,0.025140645595905897,0.6511306169953118
lightgbm,wild_b,17,section,16,7,family_random,3d42f71ad011f738,0.8183476125925927,0.25677055555555556,0.330248491035734,0.45025943076271363
lightgbm,wild_b,17,section,16,8,family_random,60861fd9e3568ab8,0.8139260700000001,0.2597752777777778,0.2840914263346363,0.4647573259417626
lightgbm,wild_b,17,section,16,9,family_random,7a449d9021d708dd,0.9534868201851853,0.11273277777777778,0.02003031563220415,0.6202510815541175
lightgbm,wild_b,17,section,32,0,family_random,7b4b2c449ce37ed2,0.9504931022222224,0.10946499999999999,0.10776141337276914,0.6543387830170596
lightgbm,wild_b,17,section,32,1,family_random,4886c7acb9caab98,0.9652752137037037,0.09022388888888888,0.041506878900888756,0.652094393205076
lightgbm,wild_b,17,section,32,2,family_random,965d0bf561210606,0.9644918166666666,0.09598000000000001,0.26557299777282023,0.6560933808879547
lightgbm,wild_b,17,section,32,3,family_random,b60228e1057f0174,0.951301638888889,0.10405277777777776,0.12030880098517142,0.6627836330967133
lightgbm,wild_b,17,section,32,4,family_random,93406edf1de1848e,0.9734621618518516,0.08460388888888888,0.010258992544381835,0.6605232699726435
lightgbm,wild_b,17,section,32,5,family_random,4779909a561f56b0,0.9159730816666666,0.14874305555555553,0.3330169918154975,0.6128205336080065
lightgbm,wild_b,17,section,32,6,family_random,739e15c531af493a,0.9355531098148148,0.12995861111111112,0.13434881562683645,0.6145641811561386
lightgbm,wild_b,17,section,32,7,family_random,5a366a91d1a53f22,0.8209484748148149,0.24852944444444444,0.13963603722462328,0.4798456328847703
lightgbm,wild_b,17,section,32,8,family_random,ef984d0231284b49,0.9144045683333334,0.15121638888888891,0.43724819013440347,0.6098686526719511
lightgbm,wild_b,17,section,32,9,family_random,9f4104e0793102fb,0.9357680772222223,0.1267386111111111,0.2684404351563563,0.6348851224515006
lightgbm,wild_b,17,section,64,0,family_random,0068d95d024e694e,0.9777713101851853,0.07813166666666665,0.054238523623777464,0.6816599202471197
lightgbm,wild_b,17,section,64,1,family_random,6b8c89235e8a39ab,0.9636556016666665,0.09239833333333335,0.28729422220156725,0.6754620098790016
lightgbm,wild_b,17,section,64,2,family_random,58a2458a45eef765,0.9793556312962962,0.07670555555555555,0.061320268240855645,0.6813440981090909
lightgbm,wild_b,17,section,64,3,family_random,70560953605ddd3f,0.9792225353703704,0.07622333333333332,0.13328073635359047,0.6853718968715832
lightgbm,wild_b,17,section,64,4,family_random,8e81df038e1666c8,0.9702394922222224,0.08641833333333333,0.11516061781396826,0.6794838830348873
lightgbm,wild_b,17,section,64,5,family_random,c2508164b5491ee3,0.9707225661111111,0.08624249999999999,0.1538353249270755,0.6747296547126665
lightgbm,wild_b,17,section,64,6,family_random,85505c2284fe5664,0.9817171727777777,0.07292972222222223,0.06994729720416433,0.6822501934875578
