seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density,density_definition
42,header,random,0.01,0.003322736086952903,0.023669650563076676,0.030603750000000006,6.041928220457127e-05,0.001476903265772872,0.0034464686458334005,6.041928220457127e-05,0.001476903265772872,0.0034464686458334005,0.027281013913047103,9.210406484032564,0.0033860493636288292,0.0033860493636288292,class_conditional
42,header,random,0.05,0.00833617683530714,0.05263005382687842,0.06305416666666666,0.00013022651275962916,0.00425717451414766,0.006002839486111189,0.00013022651275962916,0.00425717451414766,0.006002839486111189,0.05471798983135952,7.563919037754371,0.00587261297335156,0.00587261297335156,class_conditional
42,header,random,0.1,0.017619031766771806,0.09174355724369693,0.10567458333333335,0.0004865877063607582,0.010435011382749142,0.016143814472222316,0.0004865877063607582,0.010435011382749142,0.016143814472222316,0.08805555156656154,5.997752017941634,0.015657226765861558,0.015657226765861558,class_conditional
42,imports,important,0.01,0.0647531724668333,0.09014449777079771,0.1358238681344322,-0.008851446668650453,0.010678825925349189,0.03147205004916598,-0.008851446668650453,0.010678825925349189,0.03147205004916598,0.0710706956675989,2.097563145713076,0.04032349671781643,0.04032349671781643,class_conditional
42,imports,important,0.05,0.10751538165737358,0.15702056652218613,0.22986475112707394,0.02573207747654338,0.04803302452215763,0.05318673535996632,0.02573207747654338,0.04803302452215763,0.05318673535996632,0.12234936946970036,2.1379708427171775,0.02745465788342294,0.02745465788342294,class_conditional
42,imports,important,0.1,0.1631717458181119,0.17832068482747576,0.25488954258714513,0.037640379615927255,0.10275084305175419,0.0821945113414777,0.037640379615927255,0.10275084305175419,0.0821945113414777,0.09171779676903324,1.5620936168156918,0.04455413172555045,0.04455413172555045,class_conditional
42,imports,random,0.01,0.009368691117092867,0.008256314351103236,0.014675711035741371,-0.0033491119313684313,0.0033361445961390566,0.00236458534718878,-0.0033491119313684313,0.0033361445961390566,0.00236458534718878,0.005307019918648504,1.5664633247397837,0.005713697278557211,0.005713697278557211,class_conditional
42,imports,random,0.05,0.020934075177850415,0.022088734133400838,0.03564386963441972,-0.00764810795350353,0.007772168611954289,0.005568670792986896,-0.00764810795350353,0.007772168611954289,0.005568670792986896,0.014709794456569305,1.70267228581147,0.013216778746490427,0.013216778746490427,class_conditional
42,imports,random,0.1,0.01256909728898289,0.025922032164573505,0.04432046399613337,-0.007480169860094943,0.007477564995885394,0.0056578544315929406,-0.007480169860094943,0.007477564995885394,0.0056578544315929406,0.03175136670715048,3.5261453529348765,0.013138024291687884,0.013138024291687884,class_conditional
77,header,important,0.01,3.332666799973339e-05,0.0030633041173307994,0.005306608685510542,-7.737738188628995e-06,0.00026658561491144095,0.0004907518394574595,-7.737738188628995e-06,0.00026658561491144095,0.0004907518394574595,0.0052732820175108094,159.23010021742934,0.0004984895776460885,0.0004984895776460885,class_conditional
77,header,important,0.05,0.03546790641871626,0.15201490391227698,0.2016844525529203,0.002490855169795969,0.07400980987037664,0.07056715699196858,0.002490855169795969,0.07400980987037664,0.07056715699196858,0.16621654613420406,5.686392937094599,0.06807630182217261,0.06807630182217261,class_conditional
77,header,important,0.1,0.06302072918749584,0.41182060290826344,0.4238372528928098,0.006019713603877097,0.1379121823453643,0.14043312448673395,0.006019713603877097,0.1379121823453643,0.14043312448673395,0.360816523705314,6.725362564940059,0.13441341088285685,0.13441341088285685,class_conditional
77,header,random,0.01,0.0006023795240951809,0.008427212143187587,0.00948691675205558,4.762469981600681e-06,0.0002312395012095625,0.000615905939360395,4.762469981600681e-06,0.0002312395012095625,0.000615905939360395,0.0088845372279604,15.749069104408287,0.0006111434693787943,0.0006111434693787943,class_conditional
