seed,feature_group,mask_type,repeat,strength,density_bin,n_samples,baseline_auc,masked_auc,delta_auc,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,mean_abs_probability_shift,mean_signed_probability_shift
77,imports,random,2,0.1,low_density,10000,0.902699989959773,0.8966453790252422,0.006054610934530746,0.0373,0.0073,0.0151,0.03991173818920204,-0.01283870194378027
77,imports,random,3,0.1,high_density,14189,0.8460537455044694,0.8406465477195925,0.0054071977848769714,0.0006342941715413348,0.0003523856508562971,0.0,0.00723374801281213,0.004252268968292353
77,imports,random,3,0.1,mid_density,15811,0.9622618969858538,0.9593181124295336,0.0029437845563202725,0.04522168110808931,0.013914363417873632,0.0020871545126810447,0.035283149463151975,0.027231890316190478
77,imports,random,3,0.1,low_density,10000,0.902699989959773,0.8993062444209915,0.0033937455387814675,0.043,0.0198,0.0056,0.0466846161339304,0.024756992804279825
77,strings,important,0,0.01,high_density,10000,0.9974446420623081,0.9931654977903079,0.004279144272000157,0.0243,0.0185,0.0,0.03101942652382802,0.030649574470273524
77,strings,important,0,0.01,mid_density,20000,0.9688338800027272,0.9645572681685212,0.004276611834206023,0.04165,0.01865,0.00105,0.037711427984072586,0.03405499031155212
77,strings,important,0,0.01,low_density,10000,0.9331558474171758,0.9277890075531292,0.005366839864046624,0.0329,0.0145,0.0026,0.03391279817878832,0.027173579273512053
77,strings,random,1,0.01,high_density,10000,0.9974446420623081,0.997533802674914,-8.916061260588748e-05,0.0135,0.0023,0.0006,0.009295001128979515,0.0075153741617496736
77,strings,random,1,0.01,mid_density,20000,0.9688338800027272,0.9672967447942988,0.001537135208428353,0.01635,0.0028,0.00565,0.01612523733937512,-0.00012407136755876333
77,strings,random,1,0.01,low_density,10000,0.9331558474171758,0.9324110207102136,0.0007448267069621872,0.0127,0.0012,0.0053,0.014280018461227837,-0.0041134745877959315
77,strings,random,2,0.01,high_density,10000,0.9974446420623081,0.9974136901577856,3.095190452251373e-05,0.0092,0.0015,0.0006,0.006772657535684766,0.00408203572026573
77,strings,random,2,0.01,mid_density,20000,0.9688338800027272,0.9671242630700402,0.001709616932687008,0.0139,0.00365,0.0033,0.014598746779041915,0.005085097056047301
77,strings,random,2,0.01,low_density,10000,0.9331558474171758,0.9313006435135548,0.0018552039036210388,0.0108,0.002,0.0043,0.013218120092313358,0.00152921797324213
77,strings,random,3,0.01,high_density,10000,0.9974446420623081,0.9974446420623081,0.0,0.0,0.0,0.0,0.0,0.0
77,strings,random,3,0.01,mid_density,20000,0.9688338800027272,0.9689547394932606,-0.00012085949053342038,0.00085,5e-05,0.0,0.00038364668368601255,0.0003134049758403336
77,strings,random,3,0.01,low_density,10000,0.9331558474171758,0.9330812903904151,7.455702676073539e-05,0.0,0.0,0.0,4.2053086863961654e-05,3.418275816911773e-05
77,strings,important,0,0.05,high_density,10000,0.9974446420623081,0.8756062302184401,0.12183841184386801,0.6469,0.6104,0.0,0.6444579562891127,0.6444579562891127
77,strings,important,0,0.05,mid_density,20000,0.9688338800027272,0.889363914912153,0.07946996509057414,0.4497,0.37515,0.0,0.4374832832535896,0.4374832831701431
77,strings,important,0,0.05,low_density,10000,0.9331558474171758,0.820058002553347,0.11309784486382879,0.5859,0.4918,0.0,0.5704419931596465,0.5704419929689116
77,strings,random,1,0.05,high_density,10000,0.9974446420623081,0.9938008377967618,0.0036438042655463354,0.0242,0.0048,0.0075,0.033631602111621535,0.00805275143779977
77,strings,random,1,0.05,mid_density,20000,0.9688338800027272,0.9600950226786458,0.008738857324081417,0.03745,0.0097,0.01395,0.040641448402744376,-0.0006278874011919339
77,strings,random,1,0.05,low_density,10000,0.9331558474171758,0.9305041091974674,0.0026517382197084327,0.0308,0.0058,0.0117,0.03323699521440247,-0.004730614703603118
77,strings,random,2,0.05,high_density,10000,0.9974446420623081,0.9228958280180031,0.07454881404430502,0.3532,0.3249,0.0,0.37574964074638245,0.37574964074638245
77,strings,random,2,0.05,mid_density,20000,0.9688338800027272,0.9012542257609671,0.06757965424176005,0.3642,0.29705,5e-05,0.3388119304090002,0.3386128310126856
77,strings,random,2,0.05,low_density,10000,0.9331558474171758,0.8630500158277936,0.07010583158938222,0.4959,0.408,0.0,0.46670581854023047,0.4666756224595909
77,strings,random,3,0.05,high_density,10000,0.9974446420623081,0.9653410615138237,0.03210358054848439,0.0911,0.0637,0.0054,0.08754672048827322,0.0629153610640407
77,strings,random,3,0.05,mid_density,20000,0.9688338800027272,0.9244045454024332,0.04442933460029397,0.15945,0.10965,0.00625,0.14906960255168755,0.12580103670024304
77,strings,random,3,0.05,low_density,10000,0.9331558474171758,0.8842030701900349,0.048952777227140976,0.1617,0.1137,0.0073,0.16352116508791037,0.1390786754220885
77,strings,important,0,0.1,high_density,10000,0.9974446420623081,0.933156188744192,0.06428845331811606,0.674,0.6374,0.0,0.6486512736916394,0.6483251020192953
77,strings,important,0,0.1,mid_density,20000,0.9688338800027272,0.8686532088922245,0.10018067111050266,0.4588,0.38355,0.0,0.43729603448708804,0.4367772076030567
77,strings,important,0,0.1,low_density,10000,0.9331558474171758,0.8299562617532822,0.10319958566389364,0.5933,0.4976,0.0,0.5669124985393367,0.5667083839591822
77,strings,random,1,0.1,high_density,10000,0.9974446420623081,0.9836206390255436,0.013824003036764454,0.0633,0.0444,0.003,0.06694687444418054,0.05670709516970488
77,strings,random,1,0.1,mid_density,20000,0.9688338800027272,0.9522650107678148,0.01656886923491241,0.0501,0.01585,0.01665,0.05424537533097647,0.00010317204419962556
77,strings,random,1,0.1,low_density,10000,0.9331558474171758,0.9234861426822941,0.009669704734881712,0.0503,0.0095,0.0246,0.05247641940513727,-0.01354631583188632
77,strings,random,2,0.1,high_density,10000,0.9974446420623081,0.9304914558180474,0.06695318624426072,0.2426,0.211,0.0009,0.2518592617249458,0.23949389220568046
77,strings,random,2,0.1,mid_density,20000,0.9688338800027272,0.9017043788625543,0.06712950114017291,0.2564,0.19515,0.0028,0.24893600288590495,0.24115533665540975
77,strings,random,2,0.1,low_density,10000,0.9331558474171758,0.8651946255918944,0.06796122182528141,0.3751,0.2957,0.0013,0.36024537420444985,0.35728414829867844
77,strings,random,3,0.1,high_density,10000,0.9974446420623081,0.9532382365048067,0.04420640555750144,0.1267,0.0891,0.0014,0.17520132710676622,0.16550974119703896
77,strings,random,3,0.1,mid_density,20000,0.9688338800027272,0.9142984702513373,0.05453540975138993,0.23335,0.17125,0.0063,0.21944872225116013,0.20616815809706604
77,strings,random,3,0.1,low_density,10000,0.9331558474171758,0.8744655205704244,0.05869032684675146,0.2741,0.2094,0.0032,0.26088408477493774,0.25082242000603266
123,all,important,0,0.01,high_density,10000,0.9970007015236924,0.5520133729968167,0.4449873285268756,0.6597,0.615,0.0,0.6491305892878295,0.6491305892878295
123,all,important,0,0.01,mid_density,20000,0.9884098292891786,0.738883499568447,0.24952632972073163,0.3356,0.30215,0.0,0.33023776001730365,0.330217332380874
123,all,important,0,0.01,low_density,10000,0.9639754980557191,0.8064310522949008,0.15754444576081839,0.4886,0.4391,0.0,0.4826516245711132,0.48265162452342947
123,all,random,1,0.01,high_density,10000,0.9970007015236924,0.9968316482798703,0.00016905324382210374,0.0063,0.0013,0.0002,0.005196526079208782,0.004637543285491861
123,all,random,1,0.01,mid_density,20000,0.9884098292891786,0.9882319919444151,0.00017783734476350954,0.00575,0.00205,0.0005,0.005213220897945012,0.0033101638599485747
123,all,random,1,0.01,low_density,10000,0.9639754980557191,0.9641875978789414,-0.00021209982322223375,0.0048,0.0017,0.0005,0.005287090777189172,0.003031294419189977
123,all,random,2,0.01,high_density,10000,0.9970007015236924,0.9970291062502216,-2.8404726529207558e-05,0.0038,0.0,0.0033,0.004893917454369734,-0.004872660925217581
123,all,random,2,0.01,mid_density,20000,0.9884098292891786,0.9885246993997001,-0.00011487011052147,0.00625,0.00025,0.0032,0.006341153382416249,-0.004276535047864063
123,all,random,2,0.01,low_density,10000,0.9639754980557191,0.9640558477292085,-8.034967348935496e-05,0.0067,0.0014,0.0024,0.007633695746081702,-0.002920333997122608
123,all,random,3,0.01,high_density,10000,0.9970007015236924,0.9970300086696726,-2.930714598026185e-05,0.003,0.0,0.0018,0.0022446084096588693,-0.0011942744768280334
123,all,random,3,0.01,mid_density,20000,0.9884098292891786,0.9883412248856978,6.860440348088748e-05,0.0052,0.00015,0.0034,0.005304034532075545,-0.004368446623596281
123,all,random,3,0.01,low_density,10000,0.9639754980557191,0.9629788771459106,0.0009966209098085654,0.0086,0.0002,0.0051,0.008687653695828745,-0.007152641827116945
123,all,important,0,0.05,high_density,10000,0.9970007015236924,0.6804518113384705,0.3165488901852218,0.6457,0.6019,0.0,0.6145425536844963,0.61434691823461
123,all,important,0,0.05,mid_density,20000,0.9884098292891786,0.8758333413287454,0.11257648796043329,0.2878,0.25815,0.00085,0.2822751128845095,0.2801893711739973
123,all,important,0,0.05,low_density,10000,0.9639754980557191,0.8633001419957045,0.10067535606001465,0.3701,0.3299,0.0013,0.36283768570242275,0.35971034941739977
123,all,random,1,0.05,high_density,10000,0.9970007015236924,0.9953480277300606,0.0016526737936317648,0.0313,0.0027,0.0123,0.020168059047164347,0.002922555207767509
123,all,random,1,0.05,mid_density,20000,0.9884098292891786,0.9877748858973951,0.0006349433917834935,0.0224,0.0105,0.00035,0.02257913126204307,0.020641611701901035
123,all,random,1,0.05,low_density,10000,0.9639754980557191,0.9632225166985704,0.0007529813571487409,0.0355,0.0206,0.0004,0.03742637020029075,0.035428260933893244
123,all,random,2,0.05,high_density,10000,0.9970007015236924,0.9936094951715188,0.0033912063521736036,0.0302,0.0063,0.0137,0.023874945576448318,0.004034081620049825
123,all,random,2,0.05,mid_density,20000,0.9884098292891786,0.9858896323670816,0.00252019692209704,0.03405,0.019,0.0011,0.03203502928394012,0.027149745502314283
123,all,random,2,0.05,low_density,10000,0.9639754980557191,0.959374216364012,0.004601281691707149,0.0419,0.0263,0.0013,0.04263309936232373,0.0376148216345366
123,all,random,3,0.05,high_density,10000,0.9970007015236924,0.9962436145766524,0.0007570869470399089,0.0139,0.0027,0.0,0.011411224998674776,0.010369912968484173
123,all,random,3,0.05,mid_density,20000,0.9884098292891786,0.9867015947180273,0.0017082345711513236,0.02085,0.0107,0.0012,0.020653255857686695,0.017607732304611837
123,all,random,3,0.05,low_density,10000,0.9639754980557191,0.9605661634010993,0.003409334654619789,0.0336,0.0219,0.0007,0.0347501885847096,0.03140589953390993
123,all,important,0,0.1,high_density,10000,0.9970007015236924,0.6429825392579318,0.35401816226576055,0.6414,0.5985,0.0,0.61936166001856,0.6188362967163291
123,all,important,0,0.1,mid_density,20000,0.9884098292891786,0.8568756434758693,0.13153418581330933,0.30405,0.27315,0.00065,0.29306118759179844,0.29075196190816244
123,all,important,0,0.1,low_density,10000,0.9639754980557191,0.866215440573537,0.09776005748218208,0.3803,0.3366,0.0014,0.3724143823486705,0.36810302828248387
123,all,random,1,0.1,high_density,10000,0.9970007015236924,0.9912993873216512,0.005701314202041119,0.0321,0.0,0.0307,0.03357961588861429,-0.03312781009379317
123,all,random,1,0.1,mid_density,20000,0.9884098292891786,0.9829135731287136,0.005496256160465007,0.0775,0.0002,0.06395,0.07966688563646483,-0.0779776520654112
123,all,random,1,0.1,low_density,10000,0.9639754980557191,0.9566216679711435,0.007353830084575685,0.0766,0.0005,0.0556,0.07968159973414636,-0.0778180239787315
123,all,random,2,0.1,high_density,10000,0.9970007015236924,0.9871444333074424,0.009856268216249964,0.0449,0.0043,0.0381,0.043583413572393634,-0.032155633325895876
123,all,random,2,0.1,mid_density,20000,0.9884098292891786,0.9779018550852526,0.010507974203926018,0.0905,0.00205,0.0745,0.09085619612557731,-0.0804200563497179
123,all,random,2,0.1,low_density,10000,0.9639754980557191,0.9577583071459312,0.006217190909787895,0.0878,0.0012,0.0625,0.09008003109072567,-0.08474606485764337
123,all,random,3,0.1,high_density,10000,0.9970007015236924,0.9877961305543111,0.00920457096938121,0.1386,0.0943,0.0,0.13921362046554822,0.13837471227005263
123,all,random,3,0.1,mid_density,20000,0.9884098292891786,0.9760672768528171,0.012342552436361509,0.1411,0.1146,0.00035,0.14532916829151876,0.14307153052854185
123,all,random,3,0.1,low_density,10000,0.9639754980557191,0.9510989339787328,0.012876564076986341,0.1913,0.1549,0.0002,0.18976884263531638,0.1881018325506814
123,header,important,0,0.01,high_density,10000,0.9995563148159459,0.9821015191407114,0.017454795675234447,0.0651,0.056,0.0,0.06880542026818613,0.06830044451913446
123,header,important,0,0.01,mid_density,20000,0.9640197116967559,0.9045159167760356,0.05950379492072033,0.31175,0.24085,0.00145,0.29970947582465196,0.2954625572736779
123,header,important,0,0.01,low_density,10000,0.9507196817537329,0.8907163192340959,0.060003362519637005,0.2441,0.1649,0.0019,0.2436941370489793,0.2379102968996228
123,header,random,1,0.01,high_density,10000,0.9995563148159459,0.9870365541140181,0.012519760701927729,0.1216,0.0023,0.1182,0.17232211378233026,-0.16181617859192177
123,header,random,1,0.01,mid_density,20000,0.9640197116967559,0.9366618430835372,0.02735786861321876,0.11305,0.0043,0.091,0.11027967054365663,-0.09677283288151678
123,header,random,1,0.01,low_density,10000,0.9507196817537329,0.92493971143195,0.02577997032178292,0.1575,0.0034,0.1278,0.14190220423339492,-0.13146114937672096
123,header,random,2,0.01,high_density,10000,0.9995563148159459,0.9990203816460297,0.0005359331699161807,0.0177,0.0142,0.0,0.010072038940340644,0.010049976185709603
123,header,random,2,0.01,mid_density,20000,0.9640197116967559,0.9625513714154683,0.0014683402812876167,0.0088,0.0032,0.00165,0.007203092795141947,0.0061626123831189945
123,header,random,2,0.01,low_density,10000,0.9507196817537329,0.9485026115596973,0.0022170701940356086,0.0079,0.0023,0.0019,0.00692671002073971,0.0033935571620165765
123,header,random,3,0.01,high_density,10000,0.9995563148159459,0.8407436688860135,0.15881264592993238,0.0834,0.0743,0.0,0.16040502434274742,0.16040502434274742
123,header,random,3,0.01,mid_density,20000,0.9640197116967559,0.8598978948520112,0.10412181684474475,0.60205,0.5224,0.00015,0.5774067345910632,0.5771115833879171
123,header,random,3,0.01,low_density,10000,0.9507196817537329,0.8334996459057551,0.1172200358479778,0.3709,0.2782,0.0008,0.3644408460314498,0.3618690158836688
123,header,important,0,0.05,high_density,10000,0.9995563148159459,0.962097153436933,0.03745916137901284,0.081,0.0249,0.0518,0.08680833881320063,-0.02884992161445187
123,header,important,0,0.05,mid_density,20000,0.9640197116967559,0.9102202145461177,0.053799497150638254,0.1435,0.0342,0.0744,0.136910787144933,-0.024485929749897953
123,header,important,0,0.05,low_density,10000,0.9507196817537329,0.8672832133648358,0.08343646838889707,0.2049,0.0296,0.131,0.19699584021531513,-0.08488688171212946
123,header,random,1,0.05,high_density,10000,0.9995563148159459,0.9225873386473195,0.07696897616862641,0.2829,0.2738,0.0,0.2832860131956457,0.2832860131956457
123,header,random,1,0.05,mid_density,20000,0.9640197116967559,0.8546931662341105,0.10932654546264542,0.6735,0.59275,0.0,0.6603764502437481,0.6603764502437481
123,header,random,1,0.05,low_density,10000,0.9507196817537329,0.8480788323677657,0.10264084938596718,0.4005,0.3073,0.0,0.39617878026611075,0.39617644075008945
123,header,random,2,0.05,high_density,10000,0.9995563148159459,0.9078585161858908,0.09169779863005512,0.0749,0.0549,0.0119,0.08074972918072801,0.05067736624203158
123,header,random,2,0.05,mid_density,20000,0.9640197116967559,0.8604899077868413,0.10352980390991462,0.25925,0.1657,0.03025,0.24263890450996017,0.17127706677682777
123,header,random,2,0.05,low_density,10000,0.9507196817537329,0.8384346416394489,0.11228504011428397,0.2237,0.0983,0.062,0.221947804045407,0.07867461317755621
123,header,random,3,0.05,high_density,10000,0.9995563148159459,0.9600738345739585,0.03948248024198742,0.112,0.0201,0.0874,0.24660893357957256,-0.12905988016908515
123,header,random,3,0.05,mid_density,20000,0.9640197116967559,0.8840833504249225,0.07993636127183346,0.12625,0.0157,0.0885,0.17681015038898812,0.007895361642526862
123,header,random,3,0.05,low_density,10000,0.9507196817537329,0.8619311751510048,0.08878850660272808,0.2178,0.0189,0.1622,0.21318140753219358,-0.09451131419697902
123,header,important,0,0.1,high_density,10000,0.9995563148159459,0.9733551973855067,0.02620111743043918,0.1822,0.0044,0.1765,0.25408065948772157,-0.2387251689044362
123,header,important,0,0.1,mid_density,20000,0.9640197116967559,0.8011907349354489,0.16282897676130703,0.2268,0.0516,0.1394,0.21106511686404392,-0.057288772917248126
123,header,important,0,0.1,low_density,10000,0.9507196817537329,0.7844193446346674,0.16630033711906544,0.3161,0.0409,0.2291,0.28748099120530923,-0.15819254554238296
123,header,random,1,0.1,high_density,10000,0.9995563148159459,0.9381672973090727,0.0613890175068732,0.0804,0.0713,0.0,0.08755391465049978,0.08755390473228687
123,header,random,1,0.1,mid_density,20000,0.9640197116967559,0.8341167509897952,0.12990296070696072,0.47385,0.39625,0.0002,0.47643536395855446,0.4744632260062379
123,header,random,1,0.1,low_density,10000,0.9507196817537329,0.8192881229936813,0.13143155876005164,0.3802,0.2873,0.0012,0.37625298294697507,0.3742032068032433
123,header,random,2,0.1,high_density,10000,0.9995563148159459,0.945507650225955,0.054048664589990913,0.0638,0.0547,0.0,0.09278103202034298,0.0335611089174873
123,header,random,2,0.1,mid_density,20000,0.9640197116967559,0.9064911365176304,0.057528575179125574,0.29735,0.2233,0.00215,0.28442461087813264,0.27035450506950276
123,header,random,2,0.1,low_density,10000,0.9507196817537329,0.8912885437046678,0.05943113804906508,0.2318,0.1485,0.005,0.22312424338596173,0.20885170286648486
123,header,random,3,0.1,high_density,10000,0.9995563148159459,0.9642933792058221,0.035262935610123725,0.6793,0.0,0.6781,0.6650377158535593,-0.6650156039241636
123,header,random,3,0.1,mid_density,20000,0.9640197116967559,0.8884777330510422,0.07554197864571377,0.2646,0.0,0.24335,0.2694531271322338,-0.26943925329285173
123,header,random,3,0.1,low_density,10000,0.9507196817537329,0.8086407208214921,0.14207896093224082,0.5217,0.0,0.4878,0.5133254042397987,-0.5132567723706595
123,section,important,0,0.01,high_density,10000,0.9979684566851743,0.7038895281933257,0.2940789284918486,0.1906,0.005,0.1805,0.3167650690088145,-0.0034632123856469235
123,section,important,0,0.01,mid_density,20000,0.9653936863334567,0.7831736433463977,0.18222004298705896,0.24835,0.0073,0.217,0.2603408810674623,-0.10746840634094686
123,section,important,0,0.01,low_density,10000,0.9532507820579114,0.8494671987354594,0.10378358332245197,0.3312,0.0029,0.2935,0.2926273122714941,-0.24066818245625826
123,section,random,1,0.01,high_density,10000,0.9979684566851743,0.9980153412715612,-4.688458638690829e-05,0.002,0.0,0.0007,0.002511106368992739,-0.002499913909937925
123,section,random,1,0.01,mid_density,20000,0.9653936863334567,0.964991758272417,0.00040192806103966916,0.0041,0.0001,0.0035,0.004720311154893161,-0.0038848442790987603
123,section,random,1,0.01,low_density,10000,0.9532507820579114,0.9516067934813492,0.0016439885765621165,0.0049,0.0013,0.002,0.006056508747079123,0.00011468594300235604
123,section,random,2,0.01,high_density,10000,0.9979684566851743,0.9891937540126106,0.00877470267256375,0.0857,0.0,0.0817,0.09052294490048593,-0.09052294490048593
123,section,random,2,0.01,mid_density,20000,0.9653936863334567,0.9449837090827748,0.020409977250681832,0.14685,0.0,0.1265,0.14242089363152718,-0.1423967768687531
123,section,random,2,0.01,low_density,10000,0.9532507820579114,0.9405801342242728,0.012670647833638582,0.1717,0.0,0.1427,0.16129716868536526,-0.16129353730183574
123,section,random,3,0.01,high_density,10000,0.9979684566851743,0.99798518373813,-1.672705295574506e-05,0.0,0.0,0.0,0.0010540595636576598,0.0010526456699580138
123,section,random,3,0.01,mid_density,20000,0.9653936863334567,0.9653477797289106,4.590660454606432e-05,0.00055,0.0002,0.0001,0.0014247679376666398,0.0009205791026908434
123,section,random,3,0.01,low_density,10000,0.9532507820579114,0.9528691244321901,0.0003816576257212878,0.0025,0.0007,0.0005,0.002923789704114701,0.0009519607076835078
123,section,important,0,0.05,high_density,10000,0.9979684566851743,0.6099262442780558,0.38804221240711856,0.5629,0.4058,0.1413,0.45937957034354915,0.2218897686238815
123,section,important,0,0.05,mid_density,20000,0.9653936863334567,0.7125058676039626,0.25288781872949406,0.41535,0.24765,0.1042,0.35772956992912197,0.17028271234605444
123,section,important,0,0.05,low_density,10000,0.9532507820579114,0.8169878640728158,0.1362629179850956,0.2257,0.06,0.1247,0.22734761818914673,-0.04190513525874503
123,section,random,1,0.05,high_density,10000,0.9979684566851743,0.9944035187858845,0.0035649378992897995,0.0543,0.0249,0.0073,0.03605457998580532,0.023264129704398215
123,section,random,1,0.05,mid_density,20000,0.9653936863334567,0.9189261617406181,0.04646752459283854,0.16395,0.0998,0.01455,0.15830983022269215,0.12152350663434204
123,section,random,1,0.05,low_density,10000,0.9532507820579114,0.9338747250852979,0.019376056972613465,0.0845,0.0342,0.0202,0.0797291857686924,0.030506016239100937
123,section,random,2,0.05,high_density,10000,0.9979684566851743,0.9871635130474065,0.01080494363776785,0.0845,0.0714,0.0,0.06496323576843512,0.06490824753433504
123,section,random,2,0.05,mid_density,20000,0.9653936863334567,0.9209204674821201,0.04447321885133659,0.2871,0.22295,0.0001,0.25092946206299216,0.249370090938472
123,section,random,2,0.05,low_density,10000,0.9532507820579114,0.9407219053136917,0.012528876744219652,0.1158,0.0669,0.0019,0.10627934625407905,0.09893823866718514
123,section,random,3,0.05,high_density,10000,0.9979684566851743,0.9967035089165163,0.0012649477686580424,0.0299,0.0,0.0257,0.02435934729772079,-0.02316356970616255
123,section,random,3,0.05,mid_density,20000,0.9653936863334567,0.9349215577537583,0.030472128579698388,0.0654,0.0006,0.05375,0.07441945970270589,-0.04949158450843503
123,section,random,3,0.05,low_density,10000,0.9532507820579114,0.9417526662500765,0.011498115807834886,0.0675,0.0011,0.0478,0.0642089598100227,-0.054206539292985134
123,section,important,0,0.1,high_density,10000,0.9979684566851743,0.6268681035245854,0.37110035316058887,0.2492,0.0421,0.1909,0.3832585153037454,0.06521462772992487
123,section,important,0,0.1,mid_density,20000,0.9653936863334567,0.6711165874052144,0.2942770989282423,0.27455,0.07165,0.15265,0.3373838009220079,0.08764037759429191
123,section,important,0,0.1,low_density,10000,0.9532507820579114,0.805461116016748,0.1477896660411634,0.2589,0.0392,0.1806,0.25832356358750125,-0.10794242304111629
123,section,random,1,0.1,high_density,10000,0.9979684566851743,0.9595326192794547,0.03843583740571965,0.3134,0.2875,0.0002,0.2767929709573969,0.2722761001964793
123,section,random,1,0.1,mid_density,20000,0.9653936863334567,0.8350440748370039,0.13034961149645274,0.3421,0.28075,0.0013,0.3143199662123351,0.30049088213335734
123,section,random,1,0.1,low_density,10000,0.9532507820579114,0.9002760743812153,0.0529747076766961,0.1389,0.0938,0.0035,0.12736614151216807,0.1143827615819461
123,section,random,2,0.1,high_density,10000,0.9979684566851743,0.9923369748249713,0.005631481860203014,0.0543,0.0432,0.0001,0.0485916672570611,0.04848304291457135
123,section,random,2,0.1,mid_density,20000,0.9653936863334567,0.9288441242264605,0.036549562106996225,0.22815,0.1706,0.00105,0.2044764694133587,0.19704946276988236
123,section,random,2,0.1,low_density,10000,0.9532507820579114,0.9449834520726164,0.008267329985295002,0.0868,0.0486,0.0006,0.08545006443545114,0.0795682401832605
123,section,random,3,0.1,high_density,10000,0.9979684566851743,0.9915754258835884,0.0063930308015859305,0.0596,0.0003,0.0568,0.05599209944586669,-0.05532532754293502
123,section,random,3,0.1,mid_density,20000,0.9653936863334567,0.9486158852140305,0.016777801119426172,0.10565,0.00665,0.07775,0.11517921231702037,-0.09507537841318955
123,section,random,3,0.1,low_density,10000,0.9532507820579114,0.9354698144644948,0.01778096759341652,0.1122,0.0041,0.0822,0.10862543586293477,-0.09300247043625468
123,imports,important,0,0.01,high_density,18624,0.8951345068035579,0.8584222470362918,0.03671225976726611,0.06717139175257732,0.0,0.05954682130584192,0.0453441552152984,-0.0445630914507695
123,imports,important,0,0.01,mid_density,11376,0.9565797235881532,0.9415450165287963,0.015034707059356944,0.1305379746835443,0.0020218002812939524,0.10311181434599156,0.1170057417476593,-0.11087738249314527
123,imports,important,0,0.01,low_density,10000,0.9016747909767191,0.889003432104964,0.012671358871755078,0.0937,0.0009,0.0635,0.08183749103065922,-0.07339604804363095
123,imports,random,1,0.01,high_density,18624,0.8951345068035579,0.8947616351301398,0.0003728716734180404,0.00037585910652920964,0.0,0.00032216494845360824,0.0007351523033549582,0.0004299154346775287
123,imports,random,1,0.01,mid_density,11376,0.9565797235881532,0.9557321552102211,0.0008475683779320953,0.006329113924050633,0.0015822784810126582,0.0017580872011251757,0.005692049639941178,0.0027782584400509883
123,imports,random,1,0.01,low_density,10000,0.9016747909767191,0.9002913654075295,0.001383425569189578,0.007,0.0026,0.0015,0.007260376075575661,0.0031630416541201596
123,imports,random,2,0.01,high_density,18624,0.8951345068035579,0.897329584218298,-0.002195077414740121,0.0011275773195876288,0.0002684707903780069,0.0,0.0018710444522362993,0.0018304481460147076
123,imports,random,2,0.01,mid_density,11376,0.9565797235881532,0.9566176312155962,-3.790762744293463e-05,0.007823488045007033,0.0025492264416315047,0.00017580872011251758,0.008062671924458144,0.007068448878187645
123,imports,random,2,0.01,low_density,10000,0.9016747909767191,0.9029261837209317,-0.0012513927442125983,0.0151,0.0068,0.0005,0.01366585432426073,0.010738714201220065
123,imports,random,3,0.01,high_density,18624,0.8951345068035579,0.8948801423059666,0.0002543644975913084,0.00037585910652920964,0.0,0.00032216494845360824,0.0019480161508377758,0.0006084980245806533
123,imports,random,3,0.01,mid_density,11376,0.9565797235881532,0.9562337704833346,0.0003459531048186637,0.010548523206751054,0.0029887482419127987,0.0020218002812939524,0.008969442034329872,0.0031488603853534356
123,imports,random,3,0.01,low_density,10000,0.9016747909767191,0.9012614024889934,0.0004133884877256522,0.0117,0.0029,0.0022,0.011983492090838214,0.0024112140080142955
123,imports,important,0,0.05,high_density,18624,0.8951345068035579,0.8496499692084167,0.04548453759514115,0.09042096219931271,0.0,0.0823131443298969,0.060785309108057885,-0.058794781902398015
123,imports,important,0,0.05,mid_density,11376,0.9565797235881532,0.9312407999559964,0.02533892363215684,0.21149789029535865,0.0029008438818565402,0.177654711673699,0.16394346195078285,-0.14970128325396861
123,imports,important,0,0.05,low_density,10000,0.9016747909767191,0.8784581709681374,0.023216620008581712,0.1333,0.002,0.0974,0.11129653366370276,-0.08250045967949446
123,imports,random,1,0.05,high_density,18624,0.8951345068035579,0.8889583068575553,0.006176199946002603,0.016537800687285224,0.008000429553264604,0.0043492268041237115,0.010673018145067213,0.0026005938283204383
123,imports,random,1,0.05,mid_density,11376,0.9565797235881532,0.9490148265998726,0.007564896988280667,0.04658931082981716,0.018372011251758087,0.008175105485232068,0.04418436737407502,0.019522930383319852
123,imports,random,1,0.05,low_density,10000,0.9016747909767191,0.9018588684866737,-0.00018407750995463878,0.045,0.0178,0.0038,0.04971982974642145,0.03267848403350474
123,imports,random,2,0.05,high_density,18624,0.8951345068035579,0.8853049711181495,0.009829535685408342,0.027115549828178695,0.0,0.02190721649484536,0.021328759098847964,-0.02112752007097694
123,imports,random,2,0.05,mid_density,11376,0.9565797235881532,0.9473787762253532,0.009200947362800083,0.08069620253164557,0.0032524613220815753,0.05784106891701828,0.06897817914638343,-0.059043350514073285
123,imports,random,2,0.05,low_density,10000,0.9016747909767191,0.8921164577419363,0.009558333234782834,0.0517,0.0026,0.0324,0.04701158620926742,-0.03198267296587356
123,imports,random,3,0.05,high_density,18624,0.8951345068035579,0.8825374895567362,0.012597017246821718,0.012349656357388316,0.004241838487972508,0.006443298969072165,0.006801108380868036,-0.0002898315768956952
123,imports,random,3,0.05,mid_density,11376,0.9565797235881532,0.9542145954469894,0.0023651281411638525,0.03164556962025317,0.015734880450070324,0.003428270042194093,0.03200165972622016,0.021662253452044308
